"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"NPS Läti";"NPS Leedu";"NPS Soome";"NPS Eesti"
"1717783200";"07.06.2024 21:00";"157,76";"157,76";"49,07";"157,76"
"1717786800";"07.06.2024 22:00";"151,94";"151,94";"45,75";"151,94"
"1717790400";"07.06.2024 23:00";"126,83";"126,83";"29,33";"126,83"
"1717794000";"08.06.2024 00:00";"119,01";"119,01";"23,13";"119,01"
"1717797600";"08.06.2024 01:00";"109,28";"109,28";"22,62";"109,28"
"1717801200";"08.06.2024 02:00";"99,6";"99,6";"21,77";"99,6"
"1717804800";"08.06.2024 03:00";"93,33";"93,33";"20,89";"93,33"
"1717808400";"08.06.2024 04:00";"84,81";"84,81";"20,59";"84,81"
"1717812000";"08.06.2024 05:00";"93,21";"93,21";"20,5";"93,21"
"1717815600";"08.06.2024 06:00";"83,28";"83,28";"20,82";"83,28"
"1717819200";"08.06.2024 07:00";"80,97";"80,97";"24,95";"80,97"
"1717822800";"08.06.2024 08:00";"63,23";"63,23";"28,32";"63,23"
"1717826400";"08.06.2024 09:00";"43,03";"43,03";"29,47";"43,03"
"1717830000";"08.06.2024 10:00";"15,1";"15,1";"15,1";"15,1"
"1717833600";"08.06.2024 11:00";"4,09";"4,09";"4,09";"4,09"
"1717837200";"08.06.2024 12:00";"4,09";"4,09";"4,09";"4,09"
"1717840800";"08.06.2024 13:00";"3,09";"3,09";"3,09";"3,09"
"1717844400";"08.06.2024 14:00";"3,62";"3,62";"3,62";"3,62"
"1717848000";"08.06.2024 15:00";"3,1";"3,1";"3,1";"3,1"
"1717851600";"08.06.2024 16:00";"4,99";"4,99";"4,99";"4,99"
"1717855200";"08.06.2024 17:00";"15,5";"15,5";"15,5";"15,5"
"1717858800";"08.06.2024 18:00";"29,46";"29,46";"29,46";"29,46"
"1717862400";"08.06.2024 19:00";"109,54";"109,54";"69,03";"109,54"
"1717866000";"08.06.2024 20:00";"120,77";"120,77";"60,01";"120,77"
"1717869600";"08.06.2024 21:00";"123,05";"123,05";"26,08";"123,05"
"1717873200";"08.06.2024 22:00";"121,99";"121,99";"52,86";"121,99"
"1717876800";"08.06.2024 23:00";"108,68";"108,68";"20,6";"108,68"
"1717880400";"09.06.2024 00:00";"79,9";"79,9";"18,13";"79,9"
"1717884000";"09.06.2024 01:00";"75,18";"75,18";"15,33";"75,18"
"1717887600";"09.06.2024 02:00";"18,83";"18,83";"12,95";"18,83"
"1717891200";"09.06.2024 03:00";"9,03";"9,03";"9,03";"9,03"
"1717894800";"09.06.2024 04:00";"4,99";"4,99";"4,99";"4,99"
"1717898400";"09.06.2024 05:00";"4,09";"4,09";"4,09";"4,09"
"1717902000";"09.06.2024 06:00";"2,84";"2,84";"1,87";"2,84"
"1717905600";"09.06.2024 07:00";"0,72";"0,72";"0,72";"0,72"
"1717909200";"09.06.2024 08:00";"0,78";"0,78";"0,78";"0,78"
"1717912800";"09.06.2024 09:00";"-0,13";"-0,13";"-0,13";"-0,13"
"1717916400";"09.06.2024 10:00";"-2,01";"-2,01";"-2,01";"-2,01"
"1717920000";"09.06.2024 11:00";"-5";"-5";"-5";"-5"
"1717923600";"09.06.2024 12:00";"-6,55";"-6,55";"-6,55";"-6,55"
"1717927200";"09.06.2024 13:00";"-2,45";"-2,45";"-2,45";"-2,45"
"1717930800";"09.06.2024 14:00";"-3";"-3";"-3";"-3"
"1717934400";"09.06.2024 15:00";"-2";"-2";"-5,16";"-2"
"1717938000";"09.06.2024 16:00";"-2";"-2";"-6,58";"-2"
"1717941600";"09.06.2024 17:00";"-1,5";"-1,5";"-4,99";"-1,5"
"1717945200";"09.06.2024 18:00";"-0,59";"-0,59";"-0,59";"-0,59"
"1717948800";"09.06.2024 19:00";"80";"80";"6,1";"80"
"1717952400";"09.06.2024 20:00";"97,26";"97,26";"13,02";"97,26"
"1717956000";"09.06.2024 21:00";"123,34";"123,34";"12,74";"123,34"
"1717959600";"09.06.2024 22:00";"125,53";"125,53";"17,45";"125,53"
"1717963200";"09.06.2024 23:00";"108,63";"108,63";"16,68";"108,63"
"1717966800";"10.06.2024 00:00";"97,26";"97,26";"15,82";"97,26"
"1717970400";"10.06.2024 01:00";"73,84";"73,84";"14,69";"73,84"
"1717974000";"10.06.2024 02:00";"72,28";"72,28";"12,81";"72,28"
"1717977600";"10.06.2024 03:00";"68,96";"68,96";"11,86";"68,96"
"1717981200";"10.06.2024 04:00";"69,01";"69,01";"10,98";"69,01"
"1717984800";"10.06.2024 05:00";"69,98";"69,98";"15,29";"69,98"
"1717988400";"10.06.2024 06:00";"78,71";"78,71";"27,68";"78,71"
"1717992000";"10.06.2024 07:00";"118,53";"118,53";"31,22";"118,53"
"1717995600";"10.06.2024 08:00";"180,07";"180,07";"80,4";"180,07"
"1717999200";"10.06.2024 09:00";"142,09";"142,09";"84,99";"142,09"
"1718002800";"10.06.2024 10:00";"107,25";"107,25";"70,01";"107,25"
"1718006400";"10.06.2024 11:00";"89,44";"89,44";"50,93";"89,44"
"1718010000";"10.06.2024 12:00";"84,41";"84,41";"63,63";"84,41"
"1718013600";"10.06.2024 13:00";"73,64";"73,64";"41";"73,64"
"1718017200";"10.06.2024 14:00";"73,47";"73,47";"32,03";"73,47"
"1718020800";"10.06.2024 15:00";"67,17";"67,17";"32";"67,17"
"1718024400";"10.06.2024 16:00";"68,09";"68,09";"31,83";"68,09"
"1718028000";"10.06.2024 17:00";"113,29";"113,29";"32,9";"113,29"
"1718031600";"10.06.2024 18:00";"115,51";"115,51";"32,85";"115,51"
"1718035200";"10.06.2024 19:00";"122,8";"122,8";"62,05";"122,8"
"1718038800";"10.06.2024 20:00";"131,01";"131,01";"59,01";"131,01"
"1718042400";"10.06.2024 21:00";"145,86";"145,86";"33,4";"145,86"
"1718046000";"10.06.2024 22:00";"143,87";"143,87";"32,41";"143,87"
"1718049600";"10.06.2024 23:00";"132,48";"132,48";"31,5";"132,48"
"1718053200";"11.06.2024 00:00";"115,05";"115,05";"27,41";"115,05"
"1718056800";"11.06.2024 01:00";"101,84";"101,84";"30,57";"101,84"
"1718060400";"11.06.2024 02:00";"90,12";"90,12";"29,99";"90,12"
"1718064000";"11.06.2024 03:00";"63,94";"63,94";"29,92";"63,94"
"1718067600";"11.06.2024 04:00";"71,55";"71,55";"29,93";"71,55"
"1718071200";"11.06.2024 05:00";"65,28";"65,28";"31,51";"65,28"
"1718074800";"11.06.2024 06:00";"76,99";"76,99";"37,5";"76,99"
"1718078400";"11.06.2024 07:00";"91,69";"91,69";"75,34";"91,69"
"1718082000";"11.06.2024 08:00";"102,48";"102,48";"102,48";"102,48"
"1718085600";"11.06.2024 09:00";"91,94";"91,94";"91,94";"91,94"
"1718089200";"11.06.2024 10:00";"76,4";"76,4";"68,27";"76,4"
"1718092800";"11.06.2024 11:00";"56,06";"56,06";"56,06";"56,06"
"1718096400";"11.06.2024 12:00";"48";"48";"48";"48"
"1718100000";"11.06.2024 13:00";"51,73";"51,73";"51,73";"51,73"
"1718103600";"11.06.2024 14:00";"65,01";"65,01";"51,5";"65,01"
"1718107200";"11.06.2024 15:00";"48";"48";"48";"48"
"1718110800";"11.06.2024 16:00";"65,07";"65,07";"42,01";"65,07"
"1718114400";"11.06.2024 17:00";"79,05";"79,05";"54";"79,05"
"1718118000";"11.06.2024 18:00";"69,05";"69,05";"37,97";"69,05"
"1718121600";"11.06.2024 19:00";"87,71";"87,71";"71,65";"87,71"
"1718125200";"11.06.2024 20:00";"114,13";"114,13";"114,13";"114,13"
"1718128800";"11.06.2024 21:00";"141,86";"141,86";"123,19";"141,86"
"1718132400";"11.06.2024 22:00";"123,33";"123,33";"119,44";"123,33"
"1718136000";"11.06.2024 23:00";"115,65";"115,65";"101,1";"115,65"
"1718139600";"12.06.2024 00:00";"92,15";"92,15";"49,14";"92,15"
"1718143200";"12.06.2024 01:00";"90,74";"90,74";"32,4";"90,74"
"1718146800";"12.06.2024 02:00";"87,07";"87,07";"31,8";"87,07"
"1718150400";"12.06.2024 03:00";"80,46";"80,46";"30,64";"80,46"
"1718154000";"12.06.2024 04:00";"82,95";"82,95";"30,93";"82,95"
"1718157600";"12.06.2024 05:00";"87,2";"87,2";"31,72";"87,2"
"1718161200";"12.06.2024 06:00";"95,77";"95,77";"36,01";"95,77"
"1718164800";"12.06.2024 07:00";"124,84";"124,84";"124,84";"124,84"
"1718168400";"12.06.2024 08:00";"145,04";"145,04";"145,04";"145,04"
"1718172000";"12.06.2024 09:00";"133,87";"133,87";"133,87";"133,87"
"1718175600";"12.06.2024 10:00";"106";"106";"106";"106"
"1718179200";"12.06.2024 11:00";"84,39";"84,39";"84,39";"84,39"
"1718182800";"12.06.2024 12:00";"62,08";"62,08";"62,08";"62,08"
"1718186400";"12.06.2024 13:00";"59,77";"59,77";"59,77";"59,77"
"1718190000";"12.06.2024 14:00";"50,85";"50,85";"50,85";"50,85"
"1718193600";"12.06.2024 15:00";"46,01";"46,01";"46,01";"46,01"
"1718197200";"12.06.2024 16:00";"49,99";"49,99";"49,99";"49,99"
"1718200800";"12.06.2024 17:00";"62,02";"62,02";"62,02";"62,02"
"1718204400";"12.06.2024 18:00";"107,41";"107,41";"107,41";"107,41"
"1718208000";"12.06.2024 19:00";"125";"125";"125";"125"
"1718211600";"12.06.2024 20:00";"140,02";"140,02";"140,02";"140,02"
"1718215200";"12.06.2024 21:00";"154,74";"154,74";"154,74";"154,74"
"1718218800";"12.06.2024 22:00";"153,08";"153,08";"153,08";"153,08"
"1718222400";"12.06.2024 23:00";"134,96";"134,96";"134,96";"134,96"
"1718226000";"13.06.2024 00:00";"107,44";"107,44";"41,19";"107,44"
"1718229600";"13.06.2024 01:00";"103,01";"103,01";"49,67";"103,01"
"1718233200";"13.06.2024 02:00";"94,14";"94,14";"46,6";"94,14"
"1718236800";"13.06.2024 03:00";"85,29";"85,29";"48";"85,29"
"1718240400";"13.06.2024 04:00";"85,6";"85,6";"45,77";"85,6"
"1718244000";"13.06.2024 05:00";"85,15";"85,15";"42,01";"85,15"
"1718247600";"13.06.2024 06:00";"102,62";"102,62";"102,62";"102,62"
"1718251200";"13.06.2024 07:00";"180,08";"180,08";"180,08";"180,08"
"1718254800";"13.06.2024 08:00";"299,62";"299,62";"299,62";"299,62"
"1718258400";"13.06.2024 09:00";"148,58";"148,58";"148,58";"148,58"
"1718262000";"13.06.2024 10:00";"91,07";"91,07";"91,07";"91,07"
"1718265600";"13.06.2024 11:00";"113,02";"113,02";"113,02";"113,02"
"1718269200";"13.06.2024 12:00";"98,96";"98,96";"98,96";"98,96"
"1718272800";"13.06.2024 13:00";"128,01";"128,01";"128,01";"128,01"
"1718276400";"13.06.2024 14:00";"128";"128";"128";"128"
"1718280000";"13.06.2024 15:00";"180,05";"180,05";"180,05";"180,05"
"1718283600";"13.06.2024 16:00";"113,04";"113,04";"113,04";"113,04"
"1718287200";"13.06.2024 17:00";"111,4";"111,4";"111,4";"111,4"
"1718290800";"13.06.2024 18:00";"140,15";"140,15";"140,15";"140,15"
"1718294400";"13.06.2024 19:00";"180,07";"180,07";"180,07";"180,07"
"1718298000";"13.06.2024 20:00";"266,99";"266,99";"266,99";"266,99"
"1718301600";"13.06.2024 21:00";"198,25";"198,25";"167,22";"198,25"
"1718305200";"13.06.2024 22:00";"162,96";"162,96";"162,96";"162,96"
"1718308800";"13.06.2024 23:00";"106,36";"106,36";"60,03";"106,36"
"1718312400";"14.06.2024 00:00";"85,03";"85,03";"40,43";"85,03"
"1718316000";"14.06.2024 01:00";"150";"150";"34,07";"150"
"1718319600";"14.06.2024 02:00";"84,4";"84,4";"33,56";"84,4"
"1718323200";"14.06.2024 03:00";"84,39";"84,39";"33,1";"84,39"
"1718326800";"14.06.2024 04:00";"60,34";"60,34";"32,92";"60,34"
"1718330400";"14.06.2024 05:00";"56,15";"56,15";"33,26";"56,15"
"1718334000";"14.06.2024 06:00";"111,05";"111,05";"35,74";"111,05"
"1718337600";"14.06.2024 07:00";"167,98";"167,98";"86,38";"167,98"
"1718341200";"14.06.2024 08:00";"200,02";"200,02";"139,99";"200,02"
"1718344800";"14.06.2024 09:00";"180,07";"180,07";"180,07";"180,07"
"1718348400";"14.06.2024 10:00";"161,94";"161,94";"161,94";"161,94"
"1718352000";"14.06.2024 11:00";"147,44";"147,44";"139,93";"147,44"
"1718355600";"14.06.2024 12:00";"100";"100";"100";"100"
"1718359200";"14.06.2024 13:00";"95,41";"95,41";"95,41";"95,41"
"1718362800";"14.06.2024 14:00";"99,99";"99,99";"99,99";"99,99"
"1718366400";"14.06.2024 15:00";"84,02";"84,02";"84,02";"84,02"
"1718370000";"14.06.2024 16:00";"84,03";"84,03";"84,03";"84,03"
"1718373600";"14.06.2024 17:00";"84,39";"84,39";"84,03";"84,39"
"1718377200";"14.06.2024 18:00";"86,66";"86,66";"86,66";"86,66"
"1718380800";"14.06.2024 19:00";"180,09";"180,09";"180,09";"180,09"
"1718384400";"14.06.2024 20:00";"289,99";"289,99";"145,75";"289,99"
"1718388000";"14.06.2024 21:00";"372,81";"372,81";"52,14";"372,81"
"1718391600";"14.06.2024 22:00";"180,06";"180,06";"48";"180,06"
"1718395200";"14.06.2024 23:00";"93,73";"93,73";"34,64";"93,73"
"1718398800";"15.06.2024 00:00";"90,96";"90,96";"31,03";"90,96"
"1718402400";"15.06.2024 01:00";"84,39";"84,39";"34,13";"84,39"
"1718406000";"15.06.2024 02:00";"42,66";"42,66";"32,79";"42,66"
"1718409600";"15.06.2024 03:00";"31,61";"31,61";"29,97";"31,61"
"1718413200";"15.06.2024 04:00";"31,79";"31,79";"28,86";"31,79"
"1718416800";"15.06.2024 05:00";"22,66";"22,66";"22,51";"22,66"
"1718420400";"15.06.2024 06:00";"10,04";"10,04";"10,04";"10,04"
"1718424000";"15.06.2024 07:00";"3,41";"3,41";"3,41";"3,41"
"1718427600";"15.06.2024 08:00";"5,59";"5,59";"5,59";"5,59"
"1718431200";"15.06.2024 09:00";"5,13";"5,13";"5,13";"5,13"
"1718434800";"15.06.2024 10:00";"4,99";"4,99";"4,99";"4,99"
"1718438400";"15.06.2024 11:00";"4,99";"4,99";"4,99";"4,99"
"1718442000";"15.06.2024 12:00";"4,99";"4,99";"4,99";"4,99"
"1718445600";"15.06.2024 13:00";"5";"5";"5";"5"
"1718449200";"15.06.2024 14:00";"4,99";"4,99";"4,99";"4,99"
"1718452800";"15.06.2024 15:00";"7,4";"7,4";"7,4";"7,4"
"1718456400";"15.06.2024 16:00";"14,06";"14,06";"14,06";"14,06"
"1718460000";"15.06.2024 17:00";"12,06";"12,06";"12,06";"12,06"
"1718463600";"15.06.2024 18:00";"30";"30";"30";"30"
"1718467200";"15.06.2024 19:00";"24,99";"24,99";"24,99";"24,99"
"1718470800";"15.06.2024 20:00";"131,03";"131,03";"34,03";"131,03"
"1718474400";"15.06.2024 21:00";"130,26";"130,26";"34,01";"130,26"
"1718478000";"15.06.2024 22:00";"132,46";"132,46";"33,21";"132,46"
"1718481600";"15.06.2024 23:00";"42,66";"42,66";"31,19";"42,66"
"1718485200";"16.06.2024 00:00";"27,71";"27,71";"27,71";"27,71"
"1718488800";"16.06.2024 01:00";"24,31";"24,31";"24,31";"24,31"
"1718492400";"16.06.2024 02:00";"10,36";"10,36";"10,36";"10,36"
"1718496000";"16.06.2024 03:00";"4,92";"4,92";"4,92";"4,92"
"1718499600";"16.06.2024 04:00";"2,92";"2,92";"2,92";"2,92"
"1718503200";"16.06.2024 05:00";"2,19";"2,19";"2,19";"2,19"
"1718506800";"16.06.2024 06:00";"2,53";"2,53";"2,53";"2,53"
"1718510400";"16.06.2024 07:00";"2,95";"2,95";"2,95";"2,95"
"1718514000";"16.06.2024 08:00";"0,69";"0,69";"0,69";"0,69"
"1718517600";"16.06.2024 09:00";"-0,02";"-0,02";"-0,02";"-0,02"
"1718521200";"16.06.2024 10:00";"-0,8";"-0,8";"-0,8";"-0,8"
"1718524800";"16.06.2024 11:00";"0";"0";"0";"0"
"1718528400";"16.06.2024 12:00";"0";"0";"-0,1";"0"
"1718532000";"16.06.2024 13:00";"-0,89";"-0,89";"-0,89";"-0,89"
"1718535600";"16.06.2024 14:00";"-0,8";"-0,8";"-0,8";"-0,8"
"1718539200";"16.06.2024 15:00";"-0,11";"-0,11";"-0,11";"-0,11"
"1718542800";"16.06.2024 16:00";"0";"0";"0";"0"
"1718546400";"16.06.2024 17:00";"6,7";"6,7";"6,7";"6,7"
"1718550000";"16.06.2024 18:00";"24,19";"24,19";"24,19";"24,19"
"1718553600";"16.06.2024 19:00";"98,06";"98,06";"34,84";"98,06"
"1718557200";"16.06.2024 20:00";"126,4";"126,4";"37,85";"126,4"
"1718560800";"16.06.2024 21:00";"145,2";"145,2";"37,63";"145,2"
"1718564400";"16.06.2024 22:00";"154,76";"154,76";"37,09";"154,76"
"1718568000";"16.06.2024 23:00";"136,92";"136,92";"36,11";"136,92"
"1718571600";"17.06.2024 00:00";"98,78";"98,78";"33,26";"98,78"
"1718575200";"17.06.2024 01:00";"99,13";"99,13";"31,44";"99,13"
"1718578800";"17.06.2024 02:00";"72,85";"72,85";"18,76";"72,85"
"1718582400";"17.06.2024 03:00";"68,62";"68,62";"25";"68,62"
"1718586000";"17.06.2024 04:00";"71,17";"71,17";"31,79";"71,17"
"1718589600";"17.06.2024 05:00";"72,99";"72,99";"33,18";"72,99"
"1718593200";"17.06.2024 06:00";"91,57";"91,57";"35";"91,57"
"1718596800";"17.06.2024 07:00";"120";"120";"39,58";"120"
"1718600400";"17.06.2024 08:00";"129,5";"129,5";"72,05";"129,5"
"1718604000";"17.06.2024 09:00";"107,41";"107,41";"107,41";"107,41"
"1718607600";"17.06.2024 10:00";"82,69";"82,69";"82,69";"82,69"
"1718611200";"17.06.2024 11:00";"82,99";"82,99";"82,99";"82,99"
"1718614800";"17.06.2024 12:00";"82,99";"82,99";"82,99";"82,99"
"1718618400";"17.06.2024 13:00";"107,22";"107,22";"107,22";"107,22"
"1718622000";"17.06.2024 14:00";"83";"83";"83";"83"
"1718625600";"17.06.2024 15:00";"108,16";"108,16";"108,16";"108,16"
"1718629200";"17.06.2024 16:00";"82,99";"82,99";"62,33";"82,99"
"1718632800";"17.06.2024 17:00";"69,91";"69,91";"52,34";"69,91"
"1718636400";"17.06.2024 18:00";"88,58";"88,58";"80,1";"88,58"
"1718640000";"17.06.2024 19:00";"141,5";"141,5";"104,71";"141,5"
"1718643600";"17.06.2024 20:00";"250,01";"250,01";"134,97";"250,01"
"1718647200";"17.06.2024 21:00";"274,13";"274,13";"47,98";"274,13"
"1718650800";"17.06.2024 22:00";"262";"262";"41,02";"262"
"1718654400";"17.06.2024 23:00";"174,6";"174,6";"39,64";"174,6"
"1718658000";"18.06.2024 00:00";"114,36";"114,36";"36,72";"114,36"
"1718661600";"18.06.2024 01:00";"145,79";"145,79";"14,09";"145,79"
"1718665200";"18.06.2024 02:00";"105,06";"105,06";"35,05";"105,06"
"1718668800";"18.06.2024 03:00";"100,5";"100,5";"35,08";"100,5"
"1718672400";"18.06.2024 04:00";"91,84";"91,84";"35,12";"91,84"
"1718676000";"18.06.2024 05:00";"90,88";"90,88";"35,51";"90,88"
"1718679600";"18.06.2024 06:00";"98,53";"98,53";"38,68";"98,53"
"1718683200";"18.06.2024 07:00";"133,73";"133,73";"57,6";"133,73"
"1718686800";"18.06.2024 08:00";"126,62";"126,62";"126,62";"126,62"
"1718690400";"18.06.2024 09:00";"110,06";"110,06";"110,06";"110,06"
"1718694000";"18.06.2024 10:00";"75,38";"75,38";"75,38";"75,38"
"1718697600";"18.06.2024 11:00";"62,36";"62,36";"62,36";"62,36"
"1718701200";"18.06.2024 12:00";"54,5";"54,5";"54,5";"54,5"
"1718704800";"18.06.2024 13:00";"51,05";"51,05";"42,48";"51,05"
"1718708400";"18.06.2024 14:00";"39,83";"39,83";"39,83";"39,83"
"1718712000";"18.06.2024 15:00";"39,26";"39,26";"39,26";"39,26"
"1718715600";"18.06.2024 16:00";"38,5";"38,5";"38,5";"38,5"
"1718719200";"18.06.2024 17:00";"50";"50";"37,72";"50"
"1718722800";"18.06.2024 18:00";"91,81";"91,81";"39,02";"91,81"
"1718726400";"18.06.2024 19:00";"137,76";"137,76";"39,66";"137,76"
"1718730000";"18.06.2024 20:00";"268,76";"268,76";"39,65";"268,76"
"1718733600";"18.06.2024 21:00";"358,77";"358,77";"39,18";"358,77"
"1718737200";"18.06.2024 22:00";"268,34";"268,34";"37,24";"268,34"
"1718740800";"18.06.2024 23:00";"150";"150";"34,14";"150"
"1718744400";"19.06.2024 00:00";"93,92";"93,92";"30,47";"93,92"
"1718748000";"19.06.2024 01:00";"101,61";"101,61";"27,51";"101,61"
"1718751600";"19.06.2024 02:00";"93,2";"93,2";"18,63";"93,2"
"1718755200";"19.06.2024 03:00";"89,22";"89,22";"13,68";"89,22"
"1718758800";"19.06.2024 04:00";"88,13";"88,13";"13,62";"88,13"
"1718762400";"19.06.2024 05:00";"86,48";"86,48";"23,19";"86,48"
"1718766000";"19.06.2024 06:00";"88,94";"88,94";"26,11";"88,94"
"1718769600";"19.06.2024 07:00";"109,91";"109,91";"36,71";"109,91"
"1718773200";"19.06.2024 08:00";"114,02";"114,02";"108,55";"114,02"
"1718776800";"19.06.2024 09:00";"180,02";"180,02";"100,9";"180,02"
"1718780400";"19.06.2024 10:00";"94,9";"94,9";"28,76";"94,9"
"1718784000";"19.06.2024 11:00";"130,7";"130,7";"26,76";"130,7"
"1718787600";"19.06.2024 12:00";"83,09";"83,09";"26,39";"83,09"
"1718791200";"19.06.2024 13:00";"83,1";"83,1";"25,91";"83,1"
"1718794800";"19.06.2024 14:00";"83,09";"83,09";"25,4";"83,09"
"1718798400";"19.06.2024 15:00";"50";"50";"21,87";"50"
"1718802000";"19.06.2024 16:00";"50,01";"50,01";"18,95";"50,01"
"1718805600";"19.06.2024 17:00";"65,77";"65,77";"17,87";"65,77"
"1718809200";"19.06.2024 18:00";"129,08";"129,08";"19,23";"129,08"
"1718812800";"19.06.2024 19:00";"117,24";"117,24";"19,01";"117,24"
"1718816400";"19.06.2024 20:00";"180";"180";"17,99";"180"
"1718820000";"19.06.2024 21:00";"180";"180";"13,69";"180"
"1718823600";"19.06.2024 22:00";"130,03";"130,03";"2,29";"130,03"
"1718827200";"19.06.2024 23:00";"127,24";"127,24";"0";"127,24"
"1718830800";"20.06.2024 00:00";"94,65";"94,65";"-1,79";"94,65"
"1718834400";"20.06.2024 01:00";"88,37";"88,37";"-0,87";"88,37"
"1718838000";"20.06.2024 02:00";"75,35";"75,35";"-1,76";"75,35"
"1718841600";"20.06.2024 03:00";"79,77";"79,77";"-5";"79,77"
"1718845200";"20.06.2024 04:00";"78,76";"78,76";"-8,25";"78,76"
"1718848800";"20.06.2024 05:00";"79,81";"79,81";"-2,5";"79,81"
"1718852400";"20.06.2024 06:00";"87,57";"87,57";"-1";"87,57"
"1718856000";"20.06.2024 07:00";"114,37";"114,37";"0";"114,37"
"1718859600";"20.06.2024 08:00";"112,86";"112,86";"16,2";"112,86"
"1718863200";"20.06.2024 09:00";"102,92";"102,92";"23,03";"102,92"
"1718866800";"20.06.2024 10:00";"71,61";"71,61";"18,86";"71,61"
"1718870400";"20.06.2024 11:00";"50,88";"50,88";"14,9";"50,88"
"1718874000";"20.06.2024 12:00";"26,47";"26,47";"10,4";"26,47"
"1718877600";"20.06.2024 13:00";"23,91";"23,91";"0,01";"23,91"
"1718881200";"20.06.2024 14:00";"20,4";"20,4";"0";"20,4"
"1718884800";"20.06.2024 15:00";"34,35";"34,35";"-0,01";"34,35"
"1718888400";"20.06.2024 16:00";"62,14";"62,14";"-0,1";"62,14"
"1718892000";"20.06.2024 17:00";"78,08";"78,08";"-0,05";"78,08"
"1718895600";"20.06.2024 18:00";"97,74";"97,74";"0";"97,74"
"1718899200";"20.06.2024 19:00";"119,81";"119,81";"1,5";"119,81"
"1718902800";"20.06.2024 20:00";"187,07";"187,07";"3,01";"187,07"
"1718906400";"20.06.2024 21:00";"290,65";"290,65";"2,37";"290,65"
"1718910000";"20.06.2024 22:00";"274,29";"274,29";"2,02";"274,29"
"1718913600";"20.06.2024 23:00";"138,83";"138,83";"-0,03";"138,83"
"1718917200";"21.06.2024 00:00";"100,84";"100,84";"-2,43";"100,84"
"1718920800";"21.06.2024 01:00";"105,05";"105,05";"-2";"105,05"
"1718924400";"21.06.2024 02:00";"94,66";"94,66";"-2,43";"94,66"
"1718928000";"21.06.2024 03:00";"89,95";"89,95";"-5,01";"89,95"
"1718931600";"21.06.2024 04:00";"87,88";"87,88";"-6,58";"87,88"
"1718935200";"21.06.2024 05:00";"86,83";"86,83";"-2,51";"86,83"
"1718938800";"21.06.2024 06:00";"87,16";"87,16";"-2,07";"87,16"
"1718942400";"21.06.2024 07:00";"128,73";"128,73";"-1,72";"128,73"
"1718946000";"21.06.2024 08:00";"122,29";"122,29";"-0,37";"122,29"
"1718949600";"21.06.2024 09:00";"121,44";"121,44";"-0,11";"121,44"
"1718953200";"21.06.2024 10:00";"105,19";"105,19";"-0,11";"105,19"
"1718956800";"21.06.2024 11:00";"98,18";"98,18";"-0,68";"98,18"
"1718960400";"21.06.2024 12:00";"90,56";"90,56";"-0,89";"90,56"
"1718964000";"21.06.2024 13:00";"88,52";"88,52";"-1,7";"88,52"
"1718967600";"21.06.2024 14:00";"82,9";"82,9";"-1,75";"82,9"
"1718971200";"21.06.2024 15:00";"79,05";"79,05";"-1,5";"79,05"
"1718974800";"21.06.2024 16:00";"81,45";"81,45";"-1";"81,45"
"1718978400";"21.06.2024 17:00";"87,97";"87,97";"-0,1";"87,97"
"1718982000";"21.06.2024 18:00";"123,19";"123,19";"-0,01";"123,19"
"1718985600";"21.06.2024 19:00";"138,97";"138,97";"0,01";"138,97"
"1718989200";"21.06.2024 20:00";"204";"204";"4,03";"204"
"1718992800";"21.06.2024 21:00";"205,63";"205,63";"1,57";"205,63"
"1718996400";"21.06.2024 22:00";"171,7";"171,7";"1,31";"171,7"
"1719000000";"21.06.2024 23:00";"120,48";"120,48";"0,01";"120,48"
"1719003600";"22.06.2024 00:00";"103,49";"103,49";"0";"103,49"
"1719007200";"22.06.2024 01:00";"88,97";"88,97";"-0,01";"88,97"
"1719010800";"22.06.2024 02:00";"78,21";"78,21";"-0,04";"78,21"
"1719014400";"22.06.2024 03:00";"64,07";"64,07";"-0,06";"64,07"
"1719018000";"22.06.2024 04:00";"56,56";"56,56";"0,01";"56,56"
"1719021600";"22.06.2024 05:00";"57,83";"57,83";"3,64";"57,83"
"1719025200";"22.06.2024 06:00";"49,71";"49,71";"20,82";"49,71"
